#{"t_start": 1753645110.411496, "env_id": "None"}
r,l,t
-0.05,1,13.882811
-0.07407407407407407,1,13.960598
-0.05,1,14.0328
-0.07575757575757576,1,14.094022
-0.024793388429752067,1,14.18057
-0.07272727272727272,1,14.246381
-0.06,1,14.310266
-0.07272727272727272,1,14.392745
-0.06,1,14.459575
-0.05454545454545454,1,14.530922
-0.0707070707070707,1,14.591061
-0.07407407407407407,1,14.637659
-0.0707070707070707,1,14.691095
-0.06666666666666667,1,14.774213
-0.1111111111111111,1,14.822963
-0.1111111111111111,1,14.87005
-0.1111111111111111,1,14.922819
-0.06666666666666667,1,14.972137
-0.1,1,15.019416
-0.14285714285714285,1,15.072028
-0.06666666666666667,1,15.11569
-0.12,1,15.156959
-0.13333333333333333,1,15.210198
-0.14814814814814814,1,15.260823
-0.14285714285714285,1,15.337607
-0.14814814814814814,1,15.417188
-0.125,1,15.493925
-0.2,1,15.551322
-0.3125,1,15.644608
-0.25,1,15.697695
-0.25,1,15.766562
-0.2222222222222222,1,15.841408
-0.1111111111111111,1,15.893571
-0.2222222222222222,1,15.939323
-0.125,1,16.004405
-0.3333333333333333,1,16.061516
-0.3333333333333333,1,16.1212
-0.26666666666666666,1,16.194395
-0.15,1,16.26116
-0.12,1,16.338758
-0.2,1,16.405418
-0.26666666666666666,1,16.455438
-0.15,1,16.513732
-0.2,1,16.583688
-0.12727272727272726,1,16.650317
-0.09090909090909091,1,16.721678
-0.09090909090909091,1,16.802448
-0.06818181818181818,1,16.855262
-0.041666666666666664,1,16.917608
-0.09090909090909091,1,16.993916
-0.05,1,17.055078
-0.1111111111111111,1,17.119941
-0.04,1,17.205275
-0.08888888888888889,1,17.274627
-0.1,1,17.342186
-0.1388888888888889,1,17.413952
-0.0625,1,17.482616
-0.08333333333333333,1,17.546113
-0.08641975308641975,1,17.61467
-0.06666666666666667,1,17.66866
-0.08,1,17.716807
-0.08888888888888889,1,17.781653
-0.1,1,17.83992
-0.1111111111111111,1,17.90582
-0.1111111111111111,1,17.967275
-0.1111111111111111,1,18.029919
-0.1111111111111111,1,18.108374
-0.08333333333333333,1,18.201288
-0.15625,1,18.320897
-0.07142857142857142,1,18.382505
-0.14285714285714285,1,18.472702
-0.14285714285714285,1,18.536435
-0.1111111111111111,1,18.604317
-0.08571428571428572,1,18.686973
-0.1,1,18.754144
-0.09090909090909091,1,18.821366
-0.1,1,18.890093
-0.09090909090909091,1,18.947316
-0.09090909090909091,1,19.007841
-0.14285714285714285,1,19.06888
-0.07692307692307693,1,19.134628
0.0,1,19.192707
-1.0,1,19.264729
-1.0,1,19.327613
-1.0,1,19.384692
-0.5555555555555556,1,19.441806
-0.5,1,19.539565
-0.3333333333333333,1,19.600213
-0.2,1,19.668913
-0.3333333333333333,1,19.722976
-0.4444444444444444,1,19.776522
-0.25,1,19.842569
-0.2,1,19.898335
-0.1111111111111111,1,19.965005
-0.19047619047619047,1,20.049388
-0.10204081632653061,1,20.109687
-0.17857142857142858,1,20.169834
-0.1111111111111111,1,20.238415
-0.1111111111111111,1,20.313077
-0.08333333333333333,1,20.370786
-0.2,1,20.444326
-0.2,1,20.504458
-0.2,1,20.561862
-0.1,1,20.637848
-0.12121212121212122,1,20.703027
-0.1,1,20.767195
-0.16,1,20.846744
-0.13333333333333333,1,20.913131
-0.05714285714285714,1,20.979661
-0.1,1,21.06231
-0.044444444444444446,1,21.124094
-0.125,1,21.192668
-0.1111111111111111,1,21.278822
-0.09375,1,21.343523
-0.1111111111111111,1,21.404194
-0.05,1,21.475432
-0.06818181818181818,1,21.54128
-0.09090909090909091,1,21.59584
-0.044444444444444446,1,21.662704
