r,l,t
-0.16666666666666666,1,9.609053
-0.25,1,9.629497
-0.16666666666666666,1,9.649473
-0.25,1,9.663815
-0.16666666666666666,1,9.680558
-0.25,1,9.705743
-0.16666666666666666,1,9.723601
-0.1111111111111111,1,9.737141
-0.6666666666666666,1,9.756085
-0.25,1,9.779234
-0.16666666666666666,1,9.791881
-0.25,1,9.807834
-0.6666666666666666,1,9.823799
-0.25,1,9.843385
-0.3333333333333333,1,9.8592
-0.3333333333333333,1,9.88091
-0.3333333333333333,1,9.900913
-0.3333333333333333,1,9.931513
-0.6666666666666666,1,9.945132
-0.3333333333333333,1,9.964029
-0.16666666666666666,1,9.980205
-0.1111111111111111,1,10.00915
-0.16666666666666666,1,10.034163
-0.25,1,10.047798
-0.3333333333333333,1,10.062106
-0.5,1,10.094038
-0.3333333333333333,1,10.112064
-0.3333333333333333,1,10.136384
-0.16666666666666666,1,10.155327
-0.25,1,10.179526
0.0,1,10.195332
-1.0,1,10.212
-0.5,1,10.22952
-0.3333333333333333,1,10.25368
-0.25,1,10.2734
-0.3333333333333333,1,10.289253
-0.3333333333333333,1,10.307642
-0.3333333333333333,1,10.33126
-1.0,1,10.355038
-0.3333333333333333,1,10.37593
-0.3333333333333333,1,10.396355
-0.3333333333333333,1,10.429312
-0.25,1,10.443837
-1.0,1,10.456487
-1.0,1,10.47201
-1.0,1,10.504249
-0.25,1,10.521601
0.0,1,10.535575
-1.0,1,10.54878
-0.5,1,10.566695
-0.3333333333333333,1,10.587056
-0.3333333333333333,1,10.606111
-0.3333333333333333,1,10.622443
-1.0,1,10.642576
-1.0,1,10.65724
-1.0,1,10.674831
-1.0,1,10.699261
-1.0,1,10.74366
-0.6666666666666666,1,10.767296
-0.25,1,10.794155
-0.6666666666666666,1,10.820085
-1.0,1,10.848886
-0.6666666666666666,1,10.872343
-0.25,1,10.887062
-0.16666666666666666,1,10.900857
-0.25,1,10.930238
0.0,1,10.945087
-1.0,1,10.964642
-1.0,1,10.985907
-0.6666666666666666,1,11.013
-0.25,1,11.037545
-0.16666666666666666,1,11.051913
-0.25,1,11.065897
0.0,1,11.084588
-1.0,1,11.106727
-1.0,1,11.123549
-1.0,1,11.137789
-1.0,1,11.16198
-0.6666666666666666,1,11.179167
-0.1111111111111111,1,11.204113
-0.6666666666666666,1,11.22443
-0.3333333333333333,1,11.249602
-0.16666666666666666,1,11.266873
-0.1111111111111111,1,11.283293
-0.16666666666666666,1,11.297187
-0.25,1,11.322468
-0.16666666666666666,1,11.340839
-0.25,1,11.362877
-0.16666666666666666,1,11.380999
-0.3333333333333333,1,11.401529
0.0,1,11.420722
-1.0,1,11.437925
-1.0,1,11.45107
-0.6666666666666666,1,11.471875
-0.25,1,11.490377
-0.16666666666666666,1,11.505832
-0.1111111111111111,1,11.517889
-0.16666666666666666,1,11.550088
-0.1111111111111111,1,11.562923
-0.6666666666666666,1,11.577167
-0.1111111111111111,1,11.591178
-0.6666666666666666,1,11.618491
