#{"t_start": 1758230554.0287676, "env_id": "None"}
r,l,t
-0.28,1,28.300235
-0.13333333333333333,1,28.352114
-0.16666666666666666,1,28.401989
-0.09523809523809523,1,28.463453
-0.2571428571428571,1,28.507886
-0.14285714285714285,1,28.551423
-0.125,1,28.603554
-0.1,1,28.654459
-0.14285714285714285,1,28.69786
-0.26666666666666666,1,28.756924
-0.16666666666666666,1,28.804176
-0.047619047619047616,1,28.850314
-0.10204081632653061,1,28.915812
-0.14285714285714285,1,28.966884
-0.2,1,29.028748
-0.14285714285714285,1,29.117989
-0.125,1,29.163583
-0.1,1,29.227074
-0.2,1,29.297453
-0.14285714285714285,1,29.370645
-0.1111111111111111,1,29.413622
-0.26666666666666666,1,29.46078
-0.1111111111111111,1,29.532869
-0.2,1,29.584874
-0.2,1,29.655048
-0.2,1,29.721505
-0.25,1,29.784297
-0.2857142857142857,1,29.914524
-0.25,1,29.969636
-0.06666666666666667,1,30.031844
-0.1111111111111111,1,30.103738
-0.19047619047619047,1,30.160369
-0.125,1,30.209951
-0.19047619047619047,1,30.269205
-0.10204081632653061,1,30.316085
-0.10714285714285714,1,30.366183
-0.0625,1,30.417813
-0.10714285714285714,1,30.464917
-0.061224489795918366,1,30.505217
-0.09523809523809523,1,30.567609
-0.14285714285714285,1,30.623126
-0.10714285714285714,1,30.672665
-0.125,1,30.732306
-0.07407407407407407,1,30.786458
-0.1,1,30.830901
-0.12,1,30.879332
-0.06666666666666667,1,30.924359
-0.1,1,30.96405
-0.06666666666666667,1,31.015764
-0.14814814814814814,1,31.068338
-0.07936507936507936,1,31.115135
-0.14814814814814814,1,31.162058
-0.07936507936507936,1,31.208013
-0.05714285714285714,1,31.253654
-0.1,1,31.30318
-0.07407407407407407,1,31.347027
-0.15555555555555556,1,31.392185
-0.2,1,31.445077
-0.15555555555555556,1,31.49843
-0.2,1,31.548121
-0.08333333333333333,1,31.61182
-0.09523809523809523,1,31.660634
-0.1111111111111111,1,31.710227
-0.2,1,31.767485
-0.2,1,31.822201
-0.1,1,31.870543
-0.25,1,31.928392
-0.15,1,31.987175
-0.125,1,32.03746
-0.1111111111111111,1,32.097057
-0.1,1,32.153715
-0.2222222222222222,1,32.205782
-0.18518518518518517,1,32.285331
-0.2222222222222222,1,32.345377
-0.06666666666666667,1,32.39816
-0.1,1,32.461691
-0.08333333333333333,1,32.512315
-0.10714285714285714,1,32.562199
-0.08333333333333333,1,32.615357
-0.1,1,32.659588
-0.08333333333333333,1,32.69988
-0.14285714285714285,1,32.749084
-0.08333333333333333,1,32.796506
-0.10714285714285714,1,32.836764
-0.0625,1,32.888134
-0.05555555555555555,1,32.931667
-0.08641975308641975,1,33.008504
-0.022222222222222223,1,33.062342
-0.08641975308641975,1,33.10496
-0.08333333333333333,1,33.145683
-0.09375,1,33.194112
-0.14285714285714285,1,33.244684
-0.061224489795918366,1,33.28848
-0.09523809523809523,1,33.344548
-0.14285714285714285,1,33.388556
-0.14285714285714285,1,33.434243
-0.08333333333333333,1,33.482231
