#{"t_start": 1758460157.1506329, "env_id": "None"}
r,l,t
-101.0,2,6.422972
-101.0,2,6.424087
-101.0,2,6.424523
-101.0,2,6.424944
-101.0,2,6.426069
-101.0,2,6.426494
-101.0,2,6.427611
-101.0,2,6.42804
-101.0,2,6.428467
-101.0,2,6.429585
-101.0,2,6.430008
-101.0,2,6.431132
-101.0,2,6.43156
-101.0,2,6.431977
-101.0,2,6.4331
-101.0,2,6.433515
-101.0,2,6.434753
-101.0,2,6.435213
-101.0,2,6.435641
-101.0,2,6.436849
-101.0,2,6.437279
-32.0,32,6.448772
-101.0,2,6.449277
-101.0,2,6.449699
-21.0,32,6.462627
-101.0,2,6.463128
-101.0,2,6.464246
-101.0,2,6.464675
-101.0,2,6.465095
-101.0,2,6.466236
-101.0,2,6.466671
-101.0,2,6.467876
-101.0,2,6.468314
-101.0,2,6.468734
-101.0,2,6.469875
-101.0,2,6.4703
-16.0,32,6.483202
-101.0,2,6.48374
-16.0,32,6.498872
-11.0,32,6.512487
-11.0,32,6.524949
-12.0,32,6.538036
-11.0,32,6.550319
-10.0,32,6.562825
-13.0,32,6.575875
-12.0,32,6.58831
-13.0,32,6.603968
-16.0,32,6.617559
-32.0,32,6.631281
-16.0,32,6.645524
-23.0,32,6.659092
-32.0,32,6.673007
-32.0,32,6.686124
-32.0,32,6.698988
-32.0,32,6.715346
-32.0,32,6.728578
-32.0,32,6.767669
-23.0,32,6.781272
-12.0,32,6.794212
-13.0,32,6.807546
-17.0,32,6.823202
-11.0,32,6.836616
-15.0,32,6.849244
-101.0,2,6.849752
-16.0,32,6.862891
-17.0,32,6.875121
-15.0,32,6.888089
-21.0,32,6.900489
-15.0,32,6.912909
-13.0,32,6.929269
-13.0,32,6.943036
-13.0,32,6.957214
-13.0,32,6.970278
-13.0,32,6.982785
-31.0,32,6.996214
-23.0,32,7.008621
-13.0,32,7.024164
-12.0,32,7.037448
-12.0,32,7.050426
-14.0,32,7.06386
-20.0,32,7.076477
-22.0,32,7.089755
-12.0,32,7.102272
-12.0,32,7.114888
-14.0,32,7.130984
-20.0,32,7.144196
-23.0,32,7.157905
-31.0,32,7.170814
-32.0,32,7.183639
-24.0,32,7.197042
-19.0,32,7.2098
-25.0,32,7.223117
-24.0,32,7.238952
-16.0,32,7.252084
-12.0,32,7.265449
-12.0,32,7.278127
-12.0,32,7.291409
-11.0,32,7.304073
-12.0,32,7.316681
-13.0,32,7.329992
-12.0,32,7.345374
-13.0,32,7.359058
-10.0,32,7.371782
-10.0,32,7.384266
-10.0,32,7.397377
-11.0,32,7.409881
-14.0,32,7.422928
-14.0,32,7.435395
-106.0,9,7.438939
-111.0,12,7.446214
-105.0,6,7.448465
-105.0,6,7.451596
-104.0,5,7.453637
-31.0,32,7.466487
-116.0,18,7.474181
-124.0,25,7.484365
-32.0,32,7.497076
-32.0,32,7.509805
-32.0,32,7.523462
-32.0,32,7.536263
-32.0,32,7.552472
-32.0,32,7.565725
-32.0,32,7.578796
-32.0,32,7.592381
-32.0,32,7.605169
-32.0,32,7.618719
-32.0,32,7.631393
-32.0,32,7.644318
-32.0,32,7.660056
-32.0,32,7.674004
-32.0,32,7.687412
-32.0,32,7.700389
-32.0,32,7.712605
-32.0,32,7.726414
-32.0,32,7.738312
-32.0,32,7.751734
-32.0,32,7.767331
-32.0,32,7.779591
-32.0,32,7.792232
-32.0,32,7.804095
-32.0,32,7.816532
-32.0,32,7.828488
-32.0,32,7.840375
-32.0,32,7.85283
-32.0,32,7.871267
-32.0,32,7.906101
-32.0,32,7.918512
-32.0,32,7.931323
-32.0,32,7.944718
-32.0,32,7.95765
-32.0,32,7.973593
-32.0,32,7.986385
-32.0,32,7.998441
-32.0,32,8.012879
-32.0,32,8.025264
-32.0,32,8.03937
-32.0,32,8.051217
-32.0,32,8.06404
-32.0,32,8.079539
-32.0,32,8.092747
-32.0,32,8.106306
-32.0,32,8.118159
-32.0,32,8.130969
-32.0,32,8.144373
-32.0,32,8.156218
-32.0,32,8.169776
-32.0,32,8.185556
-32.0,32,8.201648
-32.0,32,8.215272
-31.0,32,8.228033
-30.0,32,8.240866
-29.0,32,8.253067
-31.0,32,8.265435
-24.0,32,8.281374
-32.0,32,8.293759
-32.0,32,8.307236
-32.0,32,8.319815
-27.0,32,8.332294
-125.0,26,8.343292
-101.0,2,8.343747
-101.0,2,8.344165
-101.0,2,8.345307
-30.0,32,8.357754
-26.0,32,8.371026
-25.0,32,8.386683
-25.0,32,8.399782
-27.0,32,8.414058
-120.0,30,8.42702
-117.0,24,8.437429
-117.0,27,8.447971
-31.0,32,8.460328
-104.0,6,8.463231
-22.0,32,8.475916
-16.0,32,8.491188
-101.0,2,8.492553
-30.0,32,8.505628
-24.0,32,8.519111
-22.0,32,8.531792
-21.0,32,8.544494
-29.0,32,8.5579
