r,l,t
-1.0,1,0.727062
-0.5,1,0.729785
-0.3333333333333333,1,0.73245
-0.5,1,0.735173
-0.6666666666666666,1,0.737782
-0.3333333333333333,1,0.740798
-0.6666666666666666,1,0.743318
-0.25,1,0.745812
-0.16666666666666666,1,0.748295
-0.25,1,0.751325
0.0,1,0.754132
-1.0,1,0.756858
-1.0,1,0.759544
-0.3333333333333333,1,0.762066
-1.0,1,0.764484
-1.0,1,0.767321
-1.0,1,0.770033
-1.0,1,0.772535
-1.0,1,0.774961
-1.0,1,0.777289
-1.0,1,0.779546
-0.3333333333333333,1,0.782056
-0.5,1,0.784344
-1.0,1,0.786804
-1.0,1,0.789256
-1.0,1,0.792107
-1.0,1,0.794438
-0.3333333333333333,1,0.797586
-0.1111111111111111,1,0.799936
-0.16666666666666666,1,0.802638
-0.25,1,0.805211
-0.16666666666666666,1,0.807919
-0.3333333333333333,1,0.81066
0.0,1,0.813788
-1.0,1,0.816198
-0.5,1,0.818687
-1.0,1,0.821047
-1.0,1,0.823561
-1.0,1,0.826201
-1.0,1,0.82934
-1.0,1,0.863622
