#{"t_start": 1759654812.0471315, "env_id": "None"}
r,l,t
-0.030032125869552704,1,81.253738
-0.03392472530491512,1,81.258742
-0.01970508726833518,1,81.263722
-0.03392472530491512,1,81.269926
-0.012929170114006598,1,81.277162
-0.01577540210113612,1,81.281894
-0.01970508726833518,1,81.286818
-0.010799496004717489,1,81.292012
-0.01577540210113612,1,81.29781
-0.010799496004717489,1,81.30242
-0.01577540210113612,1,81.308001
-0.01577540210113612,1,81.312909
-0.01577540210113612,1,81.317644
-0.01577540210113612,1,81.322909
-0.01577540210113612,1,81.329804
-0.01577540210113612,1,81.336149
-0.01577540210113612,1,81.341067
-0.01577540210113612,1,81.347587
-0.01577540210113612,1,81.352748
-0.01577540210113612,1,81.358116
-0.023043974583982465,1,81.363628
-0.024042972004769687,1,81.368735
-0.037039831901172104,1,81.374027
-0.024042972004769687,1,81.378966
-0.03159105988413193,1,81.383854
-0.01577540210113612,1,81.38875
-0.023043974583982465,1,81.393741
-0.024042972004769687,1,81.398648
-0.023043974583982465,1,81.40382
-0.01577540210113612,1,81.409178
-0.03159105988413193,1,81.414272
-0.01577540210113612,1,81.419493
-0.03159105988413193,1,81.426253
-0.024042972004769687,1,81.431252
-0.03159105988413193,1,81.436311
-0.024042972004769687,1,81.442839
-0.037039831901172104,1,81.450713
-0.009163100726741263,1,81.458525
-0.023043974583982465,1,81.466758
-0.009163100726741263,1,81.471857
-0.023043974583982465,1,81.477394
-0.01577540210113612,1,81.48312
-0.023043974583982465,1,81.498439
-0.01577540210113612,1,81.503047
-0.023043974583982465,1,81.510758
-0.01577540210113612,1,81.515759
-0.03159105988413193,1,81.520741
-0.01577540210113612,1,81.525696
-0.023043974583982465,1,81.53024
-0.01577540210113612,1,81.573369
-0.03159105988413193,1,81.578485
-0.01577540210113612,1,81.583765
-0.03159105988413193,1,81.589056
-0.01577540210113612,1,81.593919
-0.03159105988413193,1,81.599128
-0.01577540210113612,1,81.604038
-0.03159105988413193,1,81.6093
-0.03392472530491512,1,81.614181
-0.027803953377936598,1,81.619497
-0.045387955691804704,1,81.624763
-0.01577540210113612,1,81.630214
-0.024042972004769687,1,81.635539
-0.01577540210113612,1,81.64093
-0.01577540210113612,1,81.646013
-0.01577540210113612,1,81.65093
-0.024042972004769687,1,81.655814
-0.01577540210113612,1,81.660119
-0.01577540210113612,1,81.664902
-0.01577540210113612,1,81.672049
-0.01577540210113612,1,81.677376
-0.01577540210113612,1,81.682158
-0.024042972004769687,1,81.686838
-0.01577540210113612,1,81.691789
-0.024042972004769687,1,81.696522
-0.03159105988413193,1,81.701767
-0.01577540210113612,1,81.706824
-0.023043974583982465,1,81.714511
-0.024042972004769687,1,81.719574
-0.023043974583982465,1,81.724241
-0.01577540210113612,1,81.729976
-0.03159105988413193,1,81.734639
-0.01577540210113612,1,81.739242
-0.023043974583982465,1,81.743841
-0.01577540210113612,1,81.74976
-0.03159105988413193,1,81.754442
-0.024042972004769687,1,81.759253
-0.01577540210113612,1,81.765414
-0.01577540210113612,1,81.770326
-0.01577540210113612,1,81.774532
-0.01577540210113612,1,81.778724
-0.01577540210113612,1,81.783175
-0.01577540210113612,1,81.788539
-0.04139292608392937,1,81.794884
-0.024042972004769687,1,81.80002
-0.03719896307581753,1,81.804998
-0.023224126589152586,1,81.809894
-0.03719896307581753,1,81.814758
-0.023224126589152586,1,81.819783
-0.03719896307581753,1,81.825385
-0.01577540210113612,1,81.829905
-0.01577540210113612,1,81.83463
-0.01577540210113612,1,81.839729
-0.01577540210113612,1,81.844489
-0.01577540210113612,1,81.849123
-0.01577540210113612,1,81.853882
-0.01577540210113612,1,81.858909
-0.04139292608392937,1,81.863712
-0.01577540210113612,1,81.868559
-0.04139292608392937,1,81.873325
-0.01577540210113612,1,81.877908
-0.04139292608392937,1,81.882007
-0.01577540210113612,1,81.88629
-0.01577540210113612,1,81.890482
-0.01577540210113612,1,81.922793
-0.01577540210113612,1,81.92867
-0.01577540210113612,1,81.934487
-0.01577540210113612,1,81.939823
-0.01577540210113612,1,81.944973
-0.01577540210113612,1,81.950163
-0.01577540210113612,1,81.955528
-0.012929170114006598,1,81.960657
-0.01577540210113612,1,81.965674
-0.012929170114006598,1,81.970953
-0.01577540210113612,1,81.975929
-0.01577540210113612,1,81.980893
-0.03392472530491512,1,81.985896
-0.01577540210113612,1,81.990708
-0.01577540210113612,1,81.995678
-0.01577540210113612,1,82.000637
-0.01577540210113612,1,82.005357
-0.01577540210113612,1,82.010328
-0.01577540210113612,1,82.01559
-0.01577540210113612,1,82.0237
-0.01577540210113612,1,82.029021
-0.01577540210113612,1,82.03424
-0.01577540210113612,1,82.039259
-0.01577540210113612,1,82.044657
-0.01577540210113612,1,82.049567
-0.01577540210113612,1,82.054444
-0.01577540210113612,1,82.059634
-0.01577540210113612,1,82.064455
-0.01577540210113612,1,82.069623
-0.01577540210113612,1,82.074384
-0.01577540210113612,1,82.079232
-0.01577540210113612,1,82.084044
-0.01577540210113612,1,82.088609
-0.01577540210113612,1,82.092801
-0.01577540210113612,1,82.097465
-0.04786791694411295,1,82.101892
-0.023224126589152586,1,82.107882
-0.03719896307581753,1,82.113302
-0.023224126589152586,1,82.120774
-0.03719896307581753,1,82.128449
-0.03577834490441124,1,82.134197
-0.06404257879145184,1,82.139822
-0.053493578295549384,1,82.145165
-0.06404257879145184,1,82.149877
-0.025356660582572865,1,82.154757
-0.037039831901172104,1,82.159969
-0.014728349459642093,1,82.164631
-0.037039831901172104,1,82.169837
-0.009663765152070713,1,82.174855
-0.027803953377936598,1,82.179845
-0.01577540210113612,1,82.184571
-0.030032125869552704,1,82.18964
-0.01577540210113612,1,82.19498
-0.007509874379638356,1,82.200061
-0.006272858787044131,1,82.204943
-0.012929170114006598,1,82.210052
-0.006272858787044131,1,82.214858
-0.007509874379638356,1,82.219978
-0.006272858787044131,1,82.226244
-0.012929170114006598,1,82.231056
-0.024042972004769687,1,82.235531
-0.01970508726833518,1,82.242187
-0.01577540210113612,1,82.246678
-0.01970508726833518,1,82.251259
-0.006272858787044131,1,82.291276
-0.007509874379638356,1,82.296419
-0.024042972004769687,1,82.301749
-0.027803953377936598,1,82.306843
-0.009663765152070713,1,82.312258
-0.01577540210113612,1,82.317491
-0.04139292608392937,1,82.323116
-0.03392472530491512,1,82.328261
-0.04139292608392937,1,82.333335
-0.03392472530491512,1,82.338675
-0.04139292608392937,1,82.343774
-0.06404257879145184,1,82.348771
-0.06754181358799446,1,82.354146
-0.04786791694411295,1,82.3593
-0.02833669386054937,1,82.364495
-0.03476152865931648,1,82.369426
-0.03577834490441124,1,82.374171
-0.03476152865931648,1,82.379069
-0.03577834490441124,1,82.383408
-0.04786791694411295,1,82.387865
-0.07814093426880943,1,82.392527
-0.04786791694411295,1,82.3971
-0.07814093426880943,1,82.402555
-0.03392472530491512,1,82.406881
-0.058405576760035466,1,82.411365
-0.07295452627043103,1,82.416002
-0.058405576760035466,1,82.420511
-0.03392472530491512,1,82.425675
-0.07814093426880943,1,82.430081
-0.03392472530491512,1,82.434389
-0.07814093426880943,1,82.439241
-0.03392472530491512,1,82.44348
-0.07814093426880943,1,82.447969
-0.04786791694411295,1,82.452368
-0.02833669386054937,1,82.457053
-0.04786791694411295,1,82.462093
-0.07814093426880943,1,82.46673
-0.03392472530491512,1,82.471465
-0.07814093426880943,1,82.475844
-0.03392472530491512,1,82.480432
-0.07814093426880943,1,82.485266
-0.04786791694411295,1,82.490185
-0.04139292608392937,1,82.496743
-0.03392472530491512,1,82.502394
-0.04139292608392937,1,82.507365
-0.04786791694411295,1,82.511994
-0.07814093426880943,1,82.517017
-0.03392472530491512,1,82.521991
-0.07814093426880943,1,82.526993
-0.03392472530491512,1,82.532392
-0.07814093426880943,1,82.537886
-0.04786791694411295,1,82.54283
-0.02833669386054937,1,82.56175
-0.06404257879145184,1,82.587826
-0.07814093426880943,1,82.608028
-0.06404257879145184,1,82.61583
-0.07814093426880943,1,82.624037
-0.07295452627043103,1,82.630149
-0.09387845561964901,1,82.635719
-0.12560016759995235,1,82.642433
-0.09387845561964901,1,82.648434
-0.03392472530491512,1,82.653687
-0.09387845561964901,1,82.659029
-0.03392472530491512,1,82.664012
-0.09387845561964901,1,82.702106
-0.03392472530491512,1,82.707003
-0.09387845561964901,1,82.715386
-0.03392472530491512,1,82.720625
-0.09387845561964901,1,82.725886
-0.03392472530491512,1,82.731629
-0.04139292608392937,1,82.736991
-0.07295452627043103,1,82.743415
-0.09387845561964901,1,82.749187
-0.050778026308944416,1,82.754939
-0.025356660582572865,1,82.760422
-0.050778026308944416,1,82.765653
-0.05452905348458925,1,82.77118
-0.050778026308944416,1,82.776536
-0.025356660582572865,1,82.781758
-0.03719896307581753,1,82.787133
-0.024042972004769687,1,82.792296
-0.03719896307581753,1,82.797527
-0.024042972004769687,1,82.80375
-0.05669418897245925,1,82.809204
-0.045387955691804704,1,82.81435
-0.050778026308944416,1,82.818967
-0.03864557471263064,1,82.823687
-0.050778026308944416,1,82.828893
-0.03392472530491512,1,82.834464
-0.042375444277233824,1,82.839056
-0.024042972004769687,1,82.844031
-0.042375444277233824,1,82.848706
-0.024042972004769687,1,82.853387
-0.042375444277233824,1,82.858031
-0.03392472530491512,1,82.863079
-0.012929170114006598,1,82.86767
-0.03392472530491512,1,82.872077
-0.012929170114006598,1,82.876387
-0.03392472530491512,1,82.880682
-0.012929170114006598,1,82.885101
-0.006272858787044131,1,82.890084
-0.01970508726833518,1,82.895103
-0.006272858787044131,1,82.899629
-0.012929170114006598,1,82.904791
-0.006272858787044131,1,82.909307
-0.01970508726833518,1,82.914075
-0.006272858787044131,1,82.918924
-0.01970508726833518,1,82.923636
-0.006272858787044131,1,82.929154
-0.010799496004717489,1,82.933798
-0.010350771585274903,1,82.938808
-0.010799496004717489,1,82.943675
-0.006272858787044131,1,82.949239
-0.012929170114006598,1,82.958213
-0.009163100726741263,1,82.963047
-0.01577540210113612,1,82.967666
-0.010350771585274903,1,82.972159
-0.009814514440579326,1,82.977374
-0.01577540210113612,1,82.982271
-0.027803953377936598,1,82.987407
-0.03107160394476652,1,82.992419
-0.03719896307581753,1,82.997982
-0.010350771585274903,1,83.003287
-0.01970508726833518,1,83.008294
-0.006272858787044131,1,83.013734
-0.01970508726833518,1,83.019572
-0.006272858787044131,1,83.02501
-0.01970508726833518,1,83.030174
-0.006272858787044131,1,83.08129
-0.025356660582572865,1,83.088012
-0.03577834490441124,1,83.093399
-0.03719896307581753,1,83.099071
-0.03107160394476652,1,83.105139
-0.03719896307581753,1,83.110399
-0.03107160394476652,1,83.115444
-0.025356660582572865,1,83.120319
-0.03107160394476652,1,83.125384
-0.03719896307581753,1,83.13034
-0.03107160394476652,1,83.13624
-0.027803953377936598,1,83.141556
-0.010350771585274903,1,83.14676
-0.010799496004717489,1,83.152107
-0.010350771585274903,1,83.157091
-0.010799496004717489,1,83.162042
-0.010350771585274903,1,83.166964
-0.010799496004717489,1,83.171978
-0.010350771585274903,1,83.17949
-0.010799496004717489,1,83.185102
-0.010350771585274903,1,83.18972
-0.010799496004717489,1,83.194353
-0.010350771585274903,1,83.199144
-0.010799496004717489,1,83.203717
-0.010350771585274903,1,83.208643
-0.010799496004717489,1,83.21424
-0.006272858787044131,1,83.219435
-0.012929170114006598,1,83.22455
-0.024042972004769687,1,83.229841
-0.030032125869552704,1,83.235492
-0.024042972004769687,1,83.240339
-0.025356660582572865,1,83.246075
-0.014728349459642093,1,83.252946
-0.01577540210113612,1,83.258879
-0.009663765152070713,1,83.264298
-0.01577540210113612,1,83.271235
-0.009663765152070713,1,83.27676
-0.01577540210113612,1,83.282579
-0.009663765152070713,1,83.287532
-0.03476152865931648,1,83.293189
-0.025356660582572865,1,83.299294
-0.03476152865931648,1,83.304282
-0.025356660582572865,1,83.308985
-0.03476152865931648,1,83.313842
-0.009663765152070713,1,83.319191
-0.01577540210113612,1,83.324172
-0.009663765152070713,1,83.329216
-0.037039831901172104,1,83.333912
-0.01577540210113612,1,83.338785
-0.030032125869552704,1,83.343558
-0.01577540210113612,1,83.34889
-0.007509874379638356,1,83.353888
-0.006272858787044131,1,83.358631
-0.025356660582572865,1,83.363857
-0.006272858787044131,1,83.368537
-0.012929170114006598,1,83.373039
-0.01577540210113612,1,83.380775
-0.042375444277233824,1,83.385319
-0.024042972004769687,1,83.389914
-0.01970508726833518,1,83.395099
-0.05452905348458925,1,83.400178
-0.01577540210113612,1,83.406328
-0.05452905348458925,1,83.413983
-0.01577540210113612,1,83.418877
-0.05452905348458925,1,83.462011
-0.08161827951606576,1,83.467182
-0.05452905348458925,1,83.475764
-0.042375444277233824,1,83.480916
-0.09387845561964901,1,83.485915
-0.05669418897245925,1,83.491174
-0.01577540210113612,1,83.496055
-0.01970508726833518,1,83.501133
-0.006272858787044131,1,83.506094
-0.007509874379638356,1,83.511162
-0.006272858787044131,1,83.51597
-0.007509874379638356,1,83.520877
-0.006272858787044131,1,83.52603
-0.007509874379638356,1,83.530982
-0.006272858787044131,1,83.535944
-0.007509874379638356,1,83.540906
-0.006272858787044131,1,83.546029
-0.007509874379638356,1,83.551068
-0.006272858787044131,1,83.556263
-0.007509874379638356,1,83.561301
-0.006272858787044131,1,83.56613
-0.012929170114006598,1,83.571102
-0.006272858787044131,1,83.575845
-0.007509874379638356,1,83.597615
-0.024042972004769687,1,83.606967
-0.01577540210113612,1,83.614774
-0.009663765152070713,1,83.631083
-0.03476152865931648,1,83.639492
-0.025356660582572865,1,83.6451
-0.025356660582572865,1,83.651287
-0.025356660582572865,1,83.656237
-0.025356660582572865,1,83.660522
-0.03864557471263064,1,83.664951
-0.06653309820572716,1,83.669825
-0.04786791694411295,1,83.67491
-0.037039831901172104,1,83.680117
-0.04786791694411295,1,83.685413
-0.01970508726833518,1,83.690602
-0.016637357334723865,1,83.69598
-0.025356660582572865,1,83.700739
-0.053493578295549384,1,83.705862
-0.06404257879145184,1,83.711048
-0.053493578295549384,1,83.716012
-0.06404257879145184,1,83.720881
-0.025356660582572865,1,83.725662
-0.025356660582572865,1,83.730809
-0.016637357334723865,1,83.736021
-0.037039831901172104,1,83.740861
-0.03864557471263064,1,83.746017
-0.025356660582572865,1,83.751167
-0.016637357334723865,1,83.758276
-0.01970508726833518,1,83.764494
-0.01577540210113612,1,83.76998
-0.01970508726833518,1,83.775301
-0.024042972004769687,1,83.781663
-0.01970508726833518,1,83.787319
-0.01577540210113612,1,83.792309
-0.01970508726833518,1,83.799219
-0.024042972004769687,1,83.80409
-0.012929170114006598,1,83.80933
-0.024042972004769687,1,83.815896
-0.01970508726833518,1,83.820982
-0.01577540210113612,1,83.826334
-0.01970508726833518,1,83.831509
-0.024042972004769687,1,83.884782
-0.01970508726833518,1,83.890297
-0.01577540210113612,1,83.895733
-0.01970508726833518,1,83.900817
-0.01577540210113612,1,83.905845
-0.01970508726833518,1,83.91114
-0.024042972004769687,1,83.915841
