#{"t_start": 1759645832.431881, "env_id": "None"}
r,l,t
-0.8678365216269738,1,82.059078
-0.7979490870986309,1,82.076767
-0.8678365216269738,1,82.102963
-0.8791031312990977,1,82.123809
-0.8253745678331978,1,82.144132
-0.8940604743495757,1,82.169822
-0.8590313018936067,1,82.189807
-0.7859713625714685,1,82.212507
-0.7191251138587276,1,82.240312
-0.6952300815612682,1,82.264193
-0.775898332183698,1,82.280624
-0.7680259332521315,1,82.307462
-0.7749297584904841,1,82.331627
-0.7979490870986309,1,82.347683
-0.7425060284029299,1,82.378547
-0.7979490870986309,1,82.405654
-0.7425060284029299,1,82.426178
-0.6527393745774724,1,82.458483
-0.6339090727426665,1,82.477423
-0.7680259332521315,1,82.49854
-0.6339090727426665,1,82.524576
-0.7134147393182128,1,82.543344
-0.8253745678331978,1,82.564643
-0.7859713625714685,1,82.592014
-0.7551771073786101,1,82.616931
-0.7859713625714685,1,82.632499
-0.7551771073786101,1,82.66549
-0.6952300815612682,1,82.685088
-0.7027059292458295,1,82.70172
-0.7484492578977716,1,82.72693
-0.7027059292458295,1,82.750833
-0.7134147393182128,1,82.76645
-0.6527393745774724,1,82.793758
-0.7598551684188988,1,82.817571
-0.7859713625714685,1,82.840177
-0.7598551684188988,1,82.865296
-0.7027059292458295,1,82.892352
-0.7027059292458295,1,82.912358
-0.7379347776330248,1,82.940486
-0.7134147393182128,1,82.959571
-0.6928340674636043,1,82.978129
-0.6487207737116955,1,83.004201
-0.6928340674636043,1,83.024317
-0.7134147393182128,1,83.0416
-0.7632975687616271,1,83.063927
-0.7598551684188988,1,83.087898
-0.8048393218156956,1,83.105651
-0.8093186826006653,1,83.141114
-0.7632975687616271,1,83.155679
-0.6854632431351518,1,83.177173
-0.7379347776330248,1,83.20511
-0.7598551684188988,1,83.223857
-0.7379347776330248,1,83.243036
-0.7598551684188988,1,83.278867
-0.6820946533924362,1,83.299991
-0.6854632431351518,1,83.315257
-0.6339090727426665,1,83.354536
-0.7134147393182128,1,83.390121
-0.6897094508934768,1,83.405301
-0.6854632431351518,1,83.461025
-0.7476104778582985,1,83.485275
-0.7598551684188988,1,83.505675
-0.775898332183698,1,83.53231
-0.7979490870986309,1,83.555151
-0.8678365216269738,1,83.573302
-0.7598551684188988,1,83.601168
-0.8678365216269738,1,83.622599
-0.7134147393182128,1,83.63819
-0.7379347776330248,1,83.664946
-0.8371349359138872,1,83.687943
-0.8304874778667507,1,83.70662
-0.7134147393182128,1,83.761426
-0.6928340674636043,1,83.785926
-0.7379347776330248,1,83.80368
-0.7090225895556249,1,83.829886
-0.7300841422973506,1,83.853781
-0.7207273640466393,1,83.870491
-0.6527393745774724,1,83.896673
-0.6527393745774724,1,83.920265
-0.7134147393182128,1,83.937366
-0.6527393745774724,1,83.966368
-0.7134147393182128,1,83.991123
-0.6527393745774724,1,84.008193
-0.5799956026651022,1,84.033203
-0.595166150969503,1,84.060312
-0.6527393745774724,1,84.079552
-0.7207273640466393,1,84.107087
-0.6854632431351518,1,84.126249
-0.6897094508934768,1,84.146387
-0.6527393745774724,1,84.172963
-0.6897094508934768,1,84.191353
-0.6527393745774724,1,84.210379
-0.7632975687616271,1,84.23378
-0.7598551684188988,1,84.251512
-0.7207273640466393,1,84.268783
-0.6854632431351518,1,84.293383
-0.6339090727426665,1,84.311147
-0.7379347776330248,1,84.328972
-0.775898332183698,1,84.354166
-0.7598551684188988,1,84.373019
-0.7859713625714685,1,84.390018
-0.6952300815612682,1,84.415213
-0.6751740028408606,1,84.432239
-0.6952300815612682,1,84.450206
-0.7207273640466393,1,84.479164
-0.6527393745774724,1,84.501246
-0.7207273640466393,1,84.516918
-0.7598551684188988,1,84.543848
-0.7207273640466393,1,84.566181
-0.7300841422973506,1,84.582652
-0.7551771073786101,1,84.614702
-0.7300841422973506,1,84.640046
-0.8304874778667507,1,84.65637
-0.7859713625714685,1,84.678746
-0.7564973743416133,1,84.698684
-0.8180213313494151,1,84.717444
-0.7379347776330248,1,84.739247
-0.7598551684188988,1,84.760827
-0.775898332183698,1,84.782574
-0.7300841422973506,1,84.813642
-0.6897094508934768,1,84.82631
-0.7300841422973506,1,84.845495
-0.6527393745774724,1,84.873705
-0.7484492578977716,1,84.895993
-0.7191251138587276,1,84.913574
-0.7027059292458295,1,84.939676
-0.7425060284029299,1,84.963328
-0.7027059292458295,1,84.977895
-0.7425060284029299,1,85.009073
-0.7027059292458295,1,85.026536
-0.7027059292458295,1,85.045701
-0.7300841422973506,1,85.066849
-0.6177509827824509,1,85.086654
-0.7027059292458295,1,85.099671
-0.7027059292458295,1,85.123758
-0.7027059292458295,1,85.145114
-0.7191251138587276,1,85.160091
-0.6952300815612682,1,85.184964
-0.7379347776330248,1,85.206853
-0.6952300815612682,1,85.220454
-0.5835884748613803,1,85.245509
-0.7027059292458295,1,85.271632
-0.7859713625714685,1,85.289027
-0.6527393745774724,1,85.311446
-0.775898332183698,1,85.335575
-0.6527393745774724,1,85.353181
-0.775898332183698,1,85.383869
-0.7859713625714685,1,85.397783
-0.775898332183698,1,85.414326
-0.7598551684188988,1,85.435502
-0.7425060284029299,1,85.460385
-0.6952300815612682,1,85.481619
