#{"t_start": 1759647402.5067337, "env_id": "None"}
r,l,t
-0.0646814522789714,1,175.383191
-0.10385103666167887,1,175.388369
-0.10852016931627269,1,175.394763
-0.09981470648040094,1,175.400422
-0.0646814522789714,1,175.406313
-0.08359945579608863,1,175.412237
-0.10852016931627269,1,175.419171
-0.08359945579608863,1,175.425426
-0.0646814522789714,1,175.430596
-0.08359945579608863,1,175.435801
-0.0646814522789714,1,175.440985
-0.11443925526914699,1,175.447159
-0.17659963207473045,1,175.452658
-0.13272870901649952,1,175.458819
-0.17659963207473045,1,175.464269
-0.13272870901649952,1,175.470122
-0.17659963207473045,1,175.475226
-0.17154914510019745,1,175.480711
-0.2131061307448584,1,175.485965
-0.09696015424253006,1,175.491971
-0.1479103997378968,1,175.497171
-0.10385103666167887,1,175.502499
-0.14216163468192644,1,175.507941
-0.10385103666167887,1,175.51361
-0.08035023443619557,1,175.518499
-0.14216163468192644,1,175.527773
-0.08578617654174557,1,175.532776
-0.04725069381048753,1,175.538131
-0.08578617654174557,1,175.543303
-0.08035023443619557,1,175.548522
-0.045414222961044685,1,175.553973
-0.0646814522789714,1,175.558611
-0.0646814522789714,1,175.563318
-0.12044830240909468,1,175.569158
-0.14216163468192644,1,175.57405
-0.12044830240909468,1,175.579496
-0.14216163468192644,1,175.584079
-0.13272870901649952,1,175.588828
-0.0646814522789714,1,175.59336
-0.09696015424253006,1,175.59849
-0.10385103666167887,1,175.603094
-0.23483354311792012,1,175.608456
-0.2131061307448584,1,175.612997
-0.2131061307448584,1,175.61778
-0.1961716569001743,1,175.622828
-0.34215825119943893,1,175.628227
-0.24815864606695864,1,175.633371
-0.17154914510019745,1,175.638979
-0.14216163468192644,1,175.64514
-0.3770432795872729,1,175.650106
-0.5161343660591518,1,175.655803
-0.3770432795872729,1,175.660932
-0.31245325612467684,1,175.665787
-0.16488162386787586,1,175.671404
-0.19460499408664061,1,175.676928
-0.23483354311792012,1,175.683323
-0.10385103666167887,1,175.689403
-0.2131061307448584,1,175.694675
-0.10385103666167887,1,175.70099
-0.15567697041701545,1,175.705925
-0.16488162386787586,1,175.710902
-0.17154914510019745,1,175.724144
-0.16488162386787586,1,175.729648
-0.17154914510019745,1,175.735535
-0.12218142516585494,1,175.741306
-0.14216163468192644,1,175.746669
-0.11780840040697033,1,175.752253
-0.08854240925427986,1,175.758285
-0.08035023443619557,1,175.763918
-0.08854240925427986,1,175.769188
-0.08035023443619557,1,175.774194
-0.09696015424253006,1,175.779831
-0.10999139769531621,1,175.78576
-0.0680777859488341,1,175.79104
